,File_name,Script,translation,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,class_name
51546,word_59373.png,Latin,DELLO,,,,,0
51547,word_59374.png,Latin,STUDENTE,,,,,0
51555,word_59382.png,Latin,G,,,,,0
51556,word_59383.png,Latin,0,,,,,0
51565,word_59392.png,Latin,HOTEL,,,,,0
51570,word_59397.png,Latin,LABORATORIO,,,,,0
51571,word_59398.png,Latin,OROLOGERIA,,,,,0
51578,word_59407.png,Latin,SEMO,,,,,0
51581,word_59410.png,Latin,JEMNORNó,,,,,0
51586,word_59415.png,Latin,WEEP,,,,,0
51589,word_59418.png,Latin,2PK,,,,,0
51591,word_59420.png,Latin,PIANO,,,,,0
51592,word_59421.png,Latin,ALTOI,,,,,0
51596,word_59425.png,Latin,MEGASTORE,,,,,0
51598,word_59427.png,Latin,HOURS,,,,,0
51608,word_59437.png,Latin,LUN-SAB,,,,,0
51618,word_59447.png,Latin,A,,,,,0
51621,word_59450.png,Latin,CO1,,,,,0
51631,word_59460.png,Latin,CALZATURE,,,,,0
51633,word_59462.png,Latin,VOES,,,,,0
51639,word_59468.png,Latin,anlica,,,,,0
51646,word_59475.png,Latin,FIRMATI,,,,,0
51648,word_59477.png,Latin,MODA,,,,,0
51667,word_59496.png,Latin,Dalle,,,,,0
51672,word_59501.png,Latin,DI,,,,,0
51681,word_59510.png,Latin,Media,,,,,0
51698,word_59527.png,Latin,9,,,,,0
51708,word_59537.png,Latin,patate,,,,,0
51710,word_59539.png,Latin,addens.,,,,,0
51712,word_59541.png,Latin,stabliz,,,,,0
51717,word_59546.png,Latin,Zucchero,,,,,0
51719,word_59548.png,Latin,emutsion.,,,,,0
51735,word_59564.png,Latin,ESTETICA,,,,,0
51740,word_59569.png,Latin,SANPAOLO,,,,,0
51745,word_59574.png,Latin,SA,,,,,0
51748,word_59577.png,Latin,CNIP,,,,,0
51751,word_59580.png,Latin,CAFFETTERIA,,,,,0
51758,word_59587.png,Latin,BAR,,,,,0
51765,word_59594.png,Latin,PER,,,,,0
51772,word_59601.png,Latin,PROVINCIA,,,,,0
51783,word_59613.png,Latin,Z,,,,,0
51801,word_59631.png,Latin,DAL23FEBBRAIO,,,,,0
51805,word_59635.png,Latin,MAC,,,,,0
51820,word_59650.png,Latin,YGUARD,,,,,0
51843,word_59673.png,Latin,0,99,,,,0
51846,word_59676.png,Latin,BNL,,,,,0
51847,word_59677.png,Latin,0.24,,,,,0
51869,word_59700.png,Latin,e,,,,,0
51878,word_59709.png,Latin,BERGAMO,,,,,0
51884,word_59715.png,Latin,ettacolol,,,,,0
51886,word_59717.png,Latin,ite,,,,,0
51897,word_59732.png,Latin,PARCHI,,,,,0
51900,word_59735.png,Latin,DELLA,,,,,0
51913,word_59748.png,Latin,La,,,,,0
51918,word_59753.png,Latin,all'incirca,,,,,0
51919,word_59754.png,Latin,Ferrarese.,,,,,0
51937,word_59772.png,Latin,a,,,,,0
51942,word_59777.png,Latin,tardi,,,,,0
51944,word_59779.png,Latin,e,,,,,0
51969,word_59804.png,Latin,Centro,,,,,0
51976,word_59811.png,Latin,che,,,,,0
51987,word_59822.png,Latin,massimo,,,,,0
52011,word_59846.png,Latin,centuriato,,,,,0
52012,word_59847.png,Latin,Museo,,,,,0
52020,word_59855.png,Latin,un,,,,,0
52027,word_59862.png,Latin,epoca,,,,,0
52028,word_59863.png,Latin,esemplare,,,,,0
52035,word_59870.png,Latin,americano,,,,,0
52037,word_59872.png,Latin,cardine,,,,,0
52044,word_59879.png,Latin,all'ingresso,,,,,0
52045,word_59880.png,Latin,via,,,,,0
52057,word_59892.png,Latin,arbusti,,,,,0
52063,word_59898.png,Latin,bella,,,,,0
52064,word_59899.png,Latin,di,,,,,0
52068,word_59903.png,Latin,farnia,,,,,0
52077,word_59912.png,Latin,d,,,,,0
52078,word_59913.png,Latin,s,,,,,0
52083,word_59918.png,Latin,RUOTARE,,,,,0
52084,word_59919.png,Latin,NEL,,,,,0
52095,word_59930.png,Latin,ABUSO,,,,,0
52099,word_59934.png,Latin,SOLO,,,,,0
52104,word_59939.png,Latin,ciò,,,,,0
52110,word_59945.png,Latin,Sponsor,,,,,0
52114,word_59949.png,Latin,il,,,,,0
52123,word_59958.png,Latin,in,,,,,0
52127,word_59962.png,Latin,il,,,,,0
52128,word_59963.png,Latin,supporto,,,,,0
52135,word_59970.png,Latin,si,,,,,0
52142,word_59977.png,Latin,PAC,,,,,0
52147,word_59982.png,Latin,parlante,,,,,0
52150,word_59985.png,Latin,si,,,,,0
52153,word_59988.png,Latin,ricorderà,,,,,0
52157,word_59992.png,Latin,sul,,,,,0
52170,word_60006.png,Latin,all'uomo,,,,,0
52174,word_60010.png,Latin,può,,,,,0
52188,word_60025.png,Latin,di,,,,,0
52192,word_60029.png,Latin,Bonacossa,,,,,0
52195,word_60032.png,Latin,Philipp,,,,,0
52200,word_60037.png,Latin,Linke,,,,,0
52205,word_60042.png,Latin,L'apparenza,,,,,0
52206,word_60043.png,Latin,Lambrate,,,,,0
52207,word_60044.png,Latin,Lambrate,,,,,0
52209,word_60046.png,Latin,autostrade,,,,,0
52210,word_60047.png,Latin,Sabato,,,,,0
52211,word_60048.png,Latin,20,,,,,0
52213,word_60050.png,Latin,PIZZERIA,,,,,0
52220,word_60057.png,Latin,ANU,,,,,0
52222,word_60059.png,Latin,Puuto,,,,,0
52227,word_60064.png,Latin,INVALICABILE,,,,,0
52233,word_60070.png,Latin,Inter,,,,,0
52239,word_60076.png,Latin,voite,,,,,0
52242,word_60079.png,Latin,per,,,,,0
52245,word_60082.png,Latin,per,,,,,0
52251,word_60088.png,Latin,dire,,,,,0
52253,word_60090.png,Latin,sacchetti,,,,,0
52256,word_60093.png,Latin,IKEA.,,,,,0
52260,word_60098.png,Latin,in,,,,,0
52267,word_60105.png,Latin,GALLERIA,,,,,0
52277,word_60116.png,Latin,22,,,,,0
52279,word_60118.png,Latin,PR,,,,,0
52280,word_60119.png,Latin,Giovanni,,,,,0
52281,word_60120.png,Latin,nc,,,,,0
52293,word_60134.png,Latin,Ponte,,,,,0
52297,word_60138.png,Latin,For,,,,,0
52298,word_60139.png,Latin,Les,,,,,0
52301,word_60142.png,Latin,STICHE,,,,,0
52303,word_60144.png,Latin,AYAN,,,,,0
52308,word_60149.png,Latin,MARCHESE,,,,,0
52311,word_60152.png,Latin,34,,,,,0
52312,word_60153.png,Latin,96,,,,,0
52319,word_60161.png,Latin,BIGLIETTI,,,,,0
52321,word_60163.png,Latin,del,,,,,0
52323,word_60165.png,Latin,Il,,,,,0
52327,word_60169.png,Latin,Risomincio,,,,,0
52341,word_60183.png,Latin,ORIGAMI,,,,,0
52346,word_60188.png,Latin,JAPANESE,,,,,0
52349,word_60191.png,Latin,event,,,,,0
52367,word_60209.png,Latin,IN,,,,,0
52369,word_60211.png,Latin,PREVENDITA,,,,,0
52378,word_60220.png,Latin,A,,,,,0
52385,word_60227.png,Latin,ARENA,,,,,0
52389,word_60231.png,Latin,CONFERENCE,,,,,0
52394,word_60236.png,Latin,INNOVATION,,,,,0
52412,word_60255.png,Latin,ricerca,,,,,0
52425,word_60268.png,Latin,in,,,,,0
52430,word_60273.png,Latin,associazione,,,,,0
52434,word_60277.png,Latin,leucemie-linfomi,,,,,0
52436,word_60279.png,Latin,mieloma,,,,,0
52443,word_60286.png,Latin,6,,,,,0
52445,word_60288.png,Latin,cerca,,,,,0
52449,word_60292.png,Latin,o,,,,,0
52450,word_60293.png,Latin,scarica,,,,,0
52453,word_60296.png,Latin,eventi'.,,,,,0
52457,word_60300.png,Latin,vicina,,,,,0
52472,word_60315.png,Latin,TECNICA,,,,,0
52474,word_60317.png,Latin,GESTIONE,,,,,0
52475,word_60318.png,Latin,DEI,,,,,0
52479,word_60322.png,Latin,TAKE,,,,,0
52480,word_60323.png,Latin,THE,,,,,0
52481,word_60324.png,Latin,loivlfsr,,,,,0
52510,word_60353.png,Latin,MILANO,,,,,0
52526,word_60369.png,Latin,NOTIFICA,,,,,0
52530,word_60373.png,Latin,1/8/2016,,,,,0
52538,word_60381.png,Latin,Parken,,,,,0
52548,word_60391.png,Latin,Spaghetti,,,,,0
52558,word_60401.png,Latin,light,,,,,0
52561,word_60420.png,Latin,Associazione,,,,,0
52563,word_60422.png,Latin,Amministratori,,,,,0
52578,word_60437.png,Latin,Greci,,,,,0
52582,word_60441.png,Latin,50122,,,,,0
52583,word_60443.png,Latin,55,,,,,0
52597,word_60462.png,Latin,NELLE,,,,,0
52602,word_60467.png,Latin,grazia,,,,,0
52603,word_60468.png,Latin,gotti,,,,,0
52605,word_60470.png,Latin,silvana,,,,,0
52607,word_60472.png,Latin,storie,,,,,0
52625,word_60490.png,Latin,CONVENTO,,,,,0
52635,word_60500.png,Latin,AL,,,,,0
52638,word_60503.png,Latin,SAN,,,,,0
52646,word_60511.png,Latin,E,,,,,0
52647,word_60512.png,Latin,GRAZIE,,,,,0
52652,word_60517.png,Latin,solo,,,,,0
52655,word_60520.png,Latin,ci,,,,,0
52660,word_60525.png,Latin,con,,,,,0
52664,word_60529.png,Latin,sacralità,,,,,0
52668,word_60533.png,Latin,solo,,,,,0
52677,word_60542.png,Latin,domenica:,,,,,0
52688,word_60553.png,Latin,SILENZIO-SILENCE-SILENCIO,,,,,0
52698,word_60563.png,Latin,no,,,,,0
52700,word_60565.png,Latin,and,,,,,0
52703,word_60568.png,Latin,proper,,,,,0
52704,word_60569.png,Latin,clothes,,,,,0
52709,word_60574.png,Latin,the,,,,,0
52714,word_60579.png,Latin,or,,,,,0
52715,word_60580.png,Latin,silence,,,,,0
52720,word_60585.png,Latin,to,,,,,0
52723,word_60588.png,Latin,Monday-Saturday:,,,,,0
52727,word_60592.png,Latin,10-12am/15:00-17:55,,,,,0
52728,word_60593.png,Latin,15:30-17:55,,,,,0
52732,word_60597.png,Latin,A;,,,,,0
52741,word_60606.png,Latin,PRATICHE,,,,,0
52744,word_60609.png,Latin,ED,,,,,0
52747,word_60612.png,Latin,IL,,,,,0
52751,word_60616.png,Latin,STRANIERE,,,,,0
52766,word_60631.png,Latin,ai,,,,,0
52767,word_60632.png,Latin,sc,,,,,0
52768,word_60633.png,Latin,RISERVATO,,,,,0
52769,word_60634.png,Latin,NON,,,,,0
52781,word_60646.png,Latin,en,,,,,0
52788,word_60657.png,Latin,SALA,,,,,0
52790,word_60659.png,Latin,13,,,,,0
52798,word_60667.png,Latin,r,,,,,0
52799,word_60668.png,Latin,g,,,,,0
52804,word_60673.png,Latin,s,,,,,0
52809,word_60678.png,Latin,l,,,,,0
52818,word_60687.png,Latin,all‘l,,,,,0
52828,word_60697.png,Latin,e7a,,,,,0
52830,word_60699.png,Latin,tonno,,,,,0
52831,word_60700.png,Latin,2,,,,,0
52832,word_60701.png,Latin,2,,,,,0
52835,word_60704.png,Latin,filetto,,,,,0
52839,word_60708.png,Latin,3,,,,,0
52850,word_60719.png,Latin,VERI,,,,,0
52853,word_60722.png,Latin,INFOSTRADA,,,,,0
52854,word_60723.png,Latin,DASL,,,,,0
52858,word_60727.png,Latin,wrl,,,,,0
52863,word_60732.png,Latin,giga,,,,,0
52871,word_60740.png,Latin,GELATO,,,,,0
52880,word_60750.png,Latin,PLUS,,,,,0
52883,word_60753.png,Latin,L'ULTIMO,,,,,0
52884,word_60754.png,Latin,TRAGUARPO,,,,,0
52894,word_60764.png,Latin,SPEAIRE,,,,,0
52896,word_60766.png,Latin,mm,,,,,0
52911,word_60781.png,Latin,MANIA,,,,,0
52918,word_60788.png,Latin,nia,,,,,0
52923,word_60793.png,Latin,dopo,,,,,0
52926,word_60796.png,Latin,in,,,,,0
52928,word_60798.png,Latin,la,,,,,0
52929,word_60799.png,Latin,collezione,,,,,0
52934,word_60804.png,Latin,i,,,,,0
52935,word_60805.png,Latin,henui,,,,,0
52936,word_60806.png,Latin,del,,,,,0
52946,word_60816.png,Latin,al,,,,,0
52947,word_60817.png,Latin,bitto,,,,,0
52948,word_60818.png,Latin,carre',,,,,0
52953,word_60823.png,Latin,arrosto,,,,,0
52955,word_60825.png,Latin,ruoola,,,,,0
52958,word_60828.png,Latin,di,,,,,0
52974,word_60844.png,Latin,con,,,,,0
52976,word_60846.png,Latin,vecvcrine,,,,,0
52977,word_60847.png,Latin,sformaoo,,,,,0
52995,word_60865.png,Latin,CAROTE,,,,,0
53002,word_60872.png,Latin,sosta,,,,,0
53004,word_60875.png,Latin,ecetto,,,,,0
53006,word_60877.png,Latin,eccetto,,,,,0
53018,word_60889.png,Latin,RAGGIO,,,,,0
53019,word_60890.png,Latin,D'AZIONE,,,,,0
53029,word_60900.png,Latin,ogni,,,,,0
53030,word_60901.png,Latin,a,,,,,0
53031,word_60902.png,Latin,persone,,,,,0
53039,word_60910.png,Latin,con,,,,,0
53046,word_60917.png,Latin,DI,,,,,0
53055,word_60926.png,Latin,DOMENICA,,,,,0
53060,word_60931.png,Latin,11:30-00:00,,,,,0
53070,word_60941.png,Latin,CEMTRP,,,,,0
53078,word_60949.png,Latin,OXILIA,,,,,0
53081,word_60952.png,Latin,PORPORA,,,,,0
53082,word_60953.png,Latin,RONDISSONE,,,,,0
53087,word_60958.png,Latin,NORD,,,,,0
53094,word_60965.png,Latin,PRIVAIA,,,,,0
53097,word_60968.png,Latin,jaldi,,,,,0
53098,word_60969.png,Latin,jcomto-301.,,,,,0
53099,word_60970.png,Latin,MERCATO,,,,,0
53104,word_60975.png,Latin,PELLETTEROA,,,,,0
53106,word_60977.png,Latin,CASALINCHI,,,,,0
53110,word_60981.png,Latin,un,,,,,0
53112,word_60983.png,Latin,da,,,,,0
53114,word_60985.png,Latin,hrh,,,,,0
53121,word_60992.png,Latin,porno,,,,,0
53122,word_60993.png,Latin,a,,,,,0
53123,word_60994.png,Latin,pizzeria,,,,,0
53143,word_61014.png,Latin,CORRETTO,,,,,0
53149,word_61020.png,Latin,IN,,,,,0
53151,word_61022.png,Latin,(vanno,,,,,0
53158,word_61029.png,Latin,POSIZIONARE,,,,,0
53170,word_61041.png,Latin,DELLO,,,,,0
53172,word_61043.png,Latin,4),,,,,0
53177,word_61048.png,Latin,MANIGLIA,,,,,0
53179,word_61050.png,Latin,GRAZIE!,,,,,0
53201,word_61072.png,Latin,Zurigo.,,,,,0
53204,word_61075.png,Latin,profumi,,,,,0
53233,word_61104.png,Latin,USCITA,,,,,0
53247,word_61118.png,Latin,GIOVANNI,,,,,0
53259,word_61130.png,Latin,DI,,,,,0
53270,word_61141.png,Latin,COMPLETI,,,,,0
53274,word_61145.png,Latin,ROMA,,,,,0
53283,word_61154.png,Latin,daikin,,,,,0
53285,word_61156.png,Latin,passo,,,,,0
53293,word_61165.png,Latin,TESY,,,,,0
53294,word_61166.png,Latin,MA.,,,,,0
53296,word_61168.png,Latin,MI.,,,,,0
53300,word_61172.png,Latin,DALLE,,,,,0
53303,word_61175.png,Latin,ALLE,,,,,0
53312,word_61184.png,Latin,DALLE,,,,,0
53319,word_61191.png,Latin,347533,,,,,0
53323,word_61195.png,Latin,uni,,,,,0
53324,word_61196.png,Latin,en,,,,,0
53327,word_61199.png,Latin,9175,,,,,0
53329,word_61201.png,Latin,DI,,,,,0
53331,word_61203.png,Latin,FESTIVO,,,,,0
53336,word_61208.png,Latin,ORE,,,,,0
53341,word_61213.png,Latin,A;;E,,,,,0
53344,word_61216.png,Latin,FERIALE,,,,,0
53353,word_61225.png,Latin,OFFERTA,,,,,0
53362,word_61234.png,Latin,GATE.,,,,,0
53365,word_61237.png,Latin,FELICE,,,,,0
53369,word_61241.png,Latin,QUQZN,,,,,0
53371,word_61243.png,Latin,di,,,,,0
53375,word_61247.png,Latin,pasticcevia,,,,,0
53393,word_61265.png,Latin,BORO,,,,,0
53397,word_61269.png,Latin,il,,,,,0
53398,word_61270.png,Latin,pagamento,,,,,0
53400,word_61272.png,Latin,una,,,,,0
53406,word_61278.png,Latin,nyÑcta,,,,,0
53411,word_61283.png,Latin,MILANO,,,,,0
53420,word_61293.png,Latin,DEL,,,,,0
53428,word_61301.png,Latin,MODERNA,,,,,0
53432,word_61305.png,Latin,MARZO,,,,,0
53442,word_61315.png,Latin,SARONNO,,,,,0
53443,word_61316.png,Latin,MARIANO,,,,,0
53454,word_61327.png,Latin,BOVISA,,,,,0
53457,word_61330.png,Latin,MARIANO,,,,,0
53469,word_61342.png,Latin,Nord,,,,,0
53471,word_61344.png,Latin,M3,,,,,0
53472,word_61345.png,Latin,R,,,,,0
53478,word_61351.png,Latin,M1,,,,,0
53485,word_61358.png,Latin,M5,,,,,0
53488,word_61361.png,Latin,S11,,,,,0
53491,word_61364.png,Latin,Corbetta-S.Stefano,,,,,0
53494,word_61367.png,Latin,M.se,,,,,0
53506,word_61379.png,Latin,Villapizzone,,,,,0
53514,word_61387.png,Latin,urbana,,,,,0
53517,word_61390.png,Latin,limit,,,,,0
53520,word_61393.png,Latin,Bollate,,,,,0
53522,word_61395.png,Latin,Novate,,,,,0
53543,word_61417.png,Latin,Ttucco,,,,,0
53545,word_61419.png,Latin,EM,,,,,0
53548,word_61422.png,Latin,EM,,,,,0
53560,word_61434.png,Latin,Em,,,,,0
53565,word_61439.png,Latin,corpo,,,,,0
53567,word_61441.png,Latin,Eatetica,,,,,0
53583,word_61458.png,Latin,AMBULATORIO,,,,,0
53586,word_61461.png,Latin,1,,,,,0
53588,word_61463.png,Latin,per,,,,,0
53591,word_61466.png,Latin,ARTORI,,,,,0
53619,word_61494.png,Latin,60€,,,,,0
53620,word_61495.png,Latin,12-Dec,,,,,0
53623,word_61498.png,Latin,1,,,,,0
53624,word_61499.png,Latin,ALL`11,,,,,0
53627,word_61502.png,Latin,da,,,,,0
53636,word_61511.png,Latin,da,,,,,0
53640,word_61515.png,Latin,per,,,,,0
53646,word_61521.png,Latin,a,,,,,0
53655,word_61530.png,Latin,i,,,,,0
53659,word_61534.png,Latin,H,,,,,0
53661,word_61536.png,Latin,10h00,,,,,0
53662,word_61537.png,Latin,à,,,,,0
53666,word_61541.png,Latin,8h30,,,,,0
53669,word_61544.png,Latin,Auchan,,,,,0
53674,word_61549.png,Latin,AOM,,,,,0
53675,word_61550.png,Latin,MOAHTBH,,,,,0
53683,word_61558.png,Latin,VIA,,,,,0
53685,word_61560.png,Latin,VIA,,,,,0
53688,word_61563.png,Latin,LAMBRATE,,,,,0
53696,word_61571.png,Latin,LOCALI,,,,,0
53702,word_61577.png,Latin,Tel.02-4690732,,,,,0
53713,word_61588.png,Latin,30,,,,,0
53715,word_61590.png,Latin,AreaC,,,,,0
53722,word_61599.png,Latin,CAFFE,,,,,0
53725,word_61602.png,Latin,FOCACCE,,,,,0
53728,word_61605.png,Latin,VIA,,,,,0
53740,word_61617.png,Latin,di,,,,,0
53751,word_61628.png,Latin,COMUNE,,,,,0
53771,word_61648.png,Latin,Presidente,,,,,0
53774,word_61651.png,Latin,cariplo,,,,,0
53776,word_61653.png,Latin,MUSEUM,,,,,0
53780,word_61657.png,Latin,POLITECNICO,,,,,0
53789,word_61666.png,Latin,Treni,,,,,0
53799,word_61676.png,Latin,S1,,,,,0
53808,word_61685.png,Latin,CORVETTO,,,,,0
53809,word_61686.png,Latin,BRENTA,,,,,0
53813,word_61690.png,Latin,P.TA,,,,,0
53814,word_61691.png,Latin,ROMANA,,,,,0
53820,word_61697.png,Latin,M1,,,,,0
53826,word_61703.png,Latin,S2,,,,,0
53827,word_61704.png,Latin,S5,,,,,0
53833,word_61710.png,Latin,i,,,,,0
53846,word_61723.png,Latin,COMASINA,,,,,0
53852,word_61729.png,Latin,bassi.,,,,,0
53853,word_61730.png,Latin,to,,,,,0
53864,word_61741.png,Latin,Prezzi,,,,,0
53867,word_61744.png,Latin,cas,,,,,0
53873,word_61750.png,Latin,autostrada,,,,,0
53882,word_61759.png,Latin,NOVARA,,,,,0
53889,word_61766.png,Latin,KAZAN,,,,,0
53898,word_61775.png,Latin,FINO,,,,,0
53905,word_61782.png,Latin,MILAND,,,,,0
53915,word_61792.png,Latin,WW,,,,,0
53922,word_61799.png,Latin,Sealy,,,,,0
53924,word_61801.png,Latin,S&F,,,,,0
53926,word_61803.png,Latin,Fuori,,,,,0
53927,word_61804.png,Latin,Tutto,,,,,0
53929,word_61806.png,Latin,m,,,,,0
53930,word_61807.png,Latin,STEARNS,,,,,0
53936,word_61815.png,Latin,YARiS,,,,,0
53938,word_61817.png,Latin,220,,,,,0
53944,word_61823.png,Latin,3795,,,,,0
53947,word_61826.png,Latin,Tel.,,,,,0
53956,word_61835.png,Latin,MESITI,,,,,0
53960,word_61839.png,Latin,Assoeiaxione,,,,,0
53961,word_61840.png,Latin,Nazionale,,,,,0
53962,word_61841.png,Latin,Amministratori,,,,,0
53978,word_61859.png,Latin,800,,,,,0
53983,word_61864.png,Latin,numeri,,,,,0
53984,word_61865.png,Latin,it,,,,,0
53989,word_61870.png,Latin,senza,,,,,0
53993,word_61874.png,Latin,occupato,,,,,0
53994,word_61875.png,Latin,posto,,,,,0
54016,word_61897.png,Latin,OCCINELLE,,,,,0
54022,word_61904.png,Latin,IKEA,,,,,0
54046,word_61928.png,Latin,affumicato,,,,,0
54051,word_61933.png,Latin,n°,,,,,0
54059,word_61941.png,Latin,5045,,,,,0
54065,word_61947.png,Latin,Comune,,,,,0
54077,word_61959.png,Latin,UFFICIO,,,,,0
54086,word_61968.png,Latin,TASSAMETRI,,,,,0
54106,word_61988.png,Latin,CAPODANN,,,,,0
54107,word_61989.png,Latin,2016,,,,,0
54111,word_61993.png,Latin,ore21.00,,,,,0
54122,word_62004.png,Latin,ch,,,,,0
54128,word_62011.png,Latin,RIMEMBRANZEorLAMBRATE,,,,,0
54129,word_62012.png,Latin,VIA,,,,,0
54130,word_62013.png,Latin,SACCARDO,,,,,0
54131,word_62014.png,Latin,883,,,,,0
54133,word_62016.png,Latin,BERGAMO,,,,,0
54139,word_62022.png,Latin,ufficio,,,,,0
54152,word_62035.png,Latin,VOGLIA,,,,,0
54155,word_62038.png,Latin,AGRUMI,,,,,0
54163,word_62046.png,Latin,VIA,,,,,0
54173,word_62056.png,Latin,mv,,,,,0
54183,word_62066.png,Latin,G,,,,,0
54185,word_62068.png,Latin,BURGER,,,,,0
54195,word_62078.png,Latin,PORCINI,,,,,0
54219,word_62102.png,Latin,RANGONI,,,,,0
54220,word_62103.png,Latin,t441,,,,,0
54227,word_62110.png,Latin,AVIS,,,,,0
54240,word_62123.png,Latin,Milano,,,,,0
54244,word_62127.png,Latin,avismi.it,,,,,0
54255,word_62138.png,Latin,SERRAMENTI,,,,,0
54256,word_62139.png,Latin,PAVIMENTI,,,,,0
54257,word_62140.png,Latin,IN,,,,,0
54265,word_62148.png,Latin,SERRAMENTI,,,,,0
54272,word_62155.png,Latin,DI,,,,,0
54274,word_62157.png,Latin,Cell.3894878475,,,,,0
54275,word_62158.png,Latin,Tel.02.87381719,,,,,0
54278,word_62161.png,Latin,N.A.PORPORA,,,,,0
54280,word_62163.png,Latin,EB.224LP,,,,,0
54282,word_62165.png,Latin,di,,,,,0
54283,word_62166.png,Latin,Porto,,,,,0
54291,word_62174.png,Latin,NAZIONALE,,,,,0
54304,word_62188.png,Latin,ESPresso,,,,,0
54309,word_62193.png,Latin,caffé,,,,,0
54314,word_62198.png,Latin,USA,,,,,0
54325,word_62209.png,Latin,Taglia,,,,,0
54337,word_62221.png,Latin,Lekka.it,,,,,0
54341,word_62225.png,Latin,28,,,,,0
54346,word_62230.png,Latin,POETA,,,,,0
54347,word_62231.png,Latin,DIALETTALE,,,,,0
54348,word_62232.png,Latin,1553-1577,,,,,0
54350,word_62234.png,Latin,ANTONIO,,,,,0
54354,word_62238.png,Latin,1849-1926,,,,,0
54364,word_62248.png,Latin,DI,,,,,0
54365,word_62249.png,Latin,VIA,,,,,0
54371,word_62255.png,Latin,VIA,,,,,0
54375,word_62259.png,Latin,amencan,,,,,0
54379,word_62263.png,Latin,MAZIONALE,,,,,0
54386,word_62270.png,Latin,LA,,,,,0
54388,word_62272.png,Latin,DI,,,,,0
54402,word_62286.png,Latin,Regolamento,,,,,0
54407,word_62291.png,Latin,del,,,,,0
54413,word_62297.png,Latin,del,,,,,0
54426,word_62310.png,Latin,Firenze,,,,,0
54429,word_62313.png,Latin,alla,,,,,0
54447,word_62331.png,Latin,ishin,,,,,0
54448,word_62332.png,Latin,ristorante,,,,,0
54463,word_62347.png,Latin,LASCIARE,,,,,0
54469,word_62353.png,Latin,you,,,,,0
54476,word_62360.png,Latin,3031,,,,,0
54486,word_62370.png,Latin,Congressi,,,,,0
54487,word_62371.png,Latin,Filippo,,,,,0
54499,word_62383.png,Latin,CAFFE'A,,,,,0
54501,word_62385.png,Latin,OUTLET,,,,,0
54504,word_62388.png,Latin,CAFFE,,,,,0
54505,word_62389.png,Latin,0,16,,,,0
54509,word_62393.png,Latin,prodotti,,,,,0
54514,word_62398.png,Latin,Scottex,,,,,0
54517,word_62401.png,Latin,Alta,,,,,0
54521,word_62405.png,Latin,tovaglioli,,,,,0
54523,word_62407.png,Latin,pialid,,,,,0
54528,word_62412.png,Latin,FERMENTI,,,,,0
54529,word_62413.png,Latin,LATTICI,,,,,0
54533,word_62417.png,Latin,PROBIOTICA,,,,,0
54535,word_62419.png,Latin,CAPSULE,,,,,0
54542,word_62426.png,Latin,senza,,,,,0
54549,word_62433.png,Latin,B,,,,,0
54561,word_62445.png,Latin,Carni,,,,,0
54562,word_62446.png,Latin,Fresche,,,,,0
54566,word_62450.png,Latin,LA,,,,,0
54570,word_62454.png,Latin,PRENOTATI,,,,,0
54581,word_62465.png,Latin,56FF58F,,,,,0
54586,word_62470.png,Latin,SICUREZZA,,,,,0
54590,word_62474.png,Latin,NON,,,,,0
54599,word_62483.png,Latin,di,,,,,0
54602,word_62486.png,Latin,cui,,,,,0
54610,word_62494.png,Latin,altrl,,,,,0
54613,word_62497.png,Latin,1,,,,,0
54615,word_62499.png,Latin,immediatamente,,,,,0
54618,word_62502.png,Latin,di,,,,,0
54624,word_62508.png,Latin,di,,,,,0
54629,word_62513.png,Latin,rericolo,,,,,0
54631,word_62515.png,Latin,cui,,,,,0
54635,word_62519.png,Latin,adorer,,,,,0
54644,word_62528.png,Latin,pericoll.,,,,,0
54648,word_62532.png,Latin,o,,,,,0
54656,word_62540.png,Latin,ottenuta,,,,,0
54658,word_62542.png,Latin,autorizzazione.,,,,,0
54668,word_62552.png,Latin,lasicurezza,,,,,0
54682,word_62566.png,Latin,6,,,,,0
54683,word_62567.png,Latin,Non,,,,,0
54688,word_62572.png,Latin,rotismlo,,,,,0
54696,word_62580.png,Latin,inibie,,,,,0
54698,word_62582.png,Latin,non,,,,,0
54703,word_62587.png,Latin,S2,,,,,0
54706,word_62590.png,Latin,EY,,,,,0
54708,word_62592.png,Latin,e,,,,,0
54711,word_62595.png,Latin,ATM,,,,,0
54713,word_62597.png,Latin,AMSICORA,,,,,0
54724,word_62608.png,Latin,E,,,,,0
54726,word_62610.png,Latin,A,,,,,0
54734,word_62618.png,Latin,Hanga,,,,,0
54737,word_62621.png,Latin,cliaice,,,,,0
54739,word_62623.png,Latin,Studi,,,,,0
54751,word_62635.png,Latin,VALVASSORI,,,,,0
54754,word_62638.png,Latin,SERVIZI,,,,,0
54769,word_62653.png,Latin,Peroni,76,,,,0
54773,word_62657.png,Latin,e,,,,,0
54779,word_62663.png,Latin,ANNI,,,,,0
54781,word_62665.png,Latin,A,,,,,0
54782,word_62666.png,Latin,BOWLING,,,,,0
54789,word_62673.png,Latin,PRIMA,,,,,0
54795,word_62679.png,Latin,festivi,,,,,0
54799,word_62683.png,Latin,per,,,,,0
54811,word_62695.png,Latin,20.00.,,,,,0
54815,word_62699.png,Latin,UILTUCS,,,,,0
54820,word_62704.png,Latin,e,,,,,0
